date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl
18/04/2018 17:00,0,0,0,18.9,0,13.5,8.6,11.2,51,1017.2
18/04/2018 18:00,0,0,0,17.9,0,12.9,8.4,11,53,1017.1
18/04/2018 19:00,0,0,0,16.4,0,12.4,8.6,11.2,60,1017.3
18/04/2018 20:00,0,0,0,14.2,0,11.3,8.5,11.1,68,1018.1
18/04/2018 21:00,0,0,0,13,0,10.8,8.6,11.2,74,1018.4
18/04/2018 22:00,0,0,0,12.2,0,10.5,8.7,11.3,79,1018.9
18/04/2018 23:00,0,0,0,12.4,0,10.6,8.9,11.4,78,1019
19/04/2018 00:00,0,0,0,13,0,11.1,9.3,11.7,78,1019.3
19/04/2018 01:00,0,0,0,12.6,0,10.8,9,11.5,78,1018.9
19/04/2018 02:00,0,0,0,12.2,0,10.6,9,11.5,81,1018.8
19/04/2018 03:00,0,0,0,11.8,0,10.4,8.9,11.4,82,1019
19/04/2018 04:00,0,0,0,10.6,0,9.5,8.4,11,86,1018.9
19/04/2018 05:00,0,0,0,11.1,0,10.2,9.3,11.7,88,1019.3
19/04/2018 06:00,0,0,0,13.1,0,11.5,10,12.3,81,1019.7
19/04/2018 07:00,0,0,0,13.8,0,11.8,10,12.3,78,1020.5
19/04/2018 08:00,0,0,0,14.4,0,12.1,10,12.3,75,1021
19/04/2018 09:00,0,0,0,15.8,0,12.6,9.7,12,66,1021.5
19/04/2018 10:00,0,0,0,15.4,0,12.3,9.5,11.9,67,1021.9
19/04/2018 11:00,0,0,0,16.1,0,12.4,8.9,11.4,62,1022.2
19/04/2018 12:00,0,0,0,17.4,0,13,9,11.5,57,1022.1
19/04/2018 13:00,0,0,0,17.8,0,12.8,8.2,10.9,53,1022.3
19/04/2018 14:00,0,0,0,18.4,0,12.9,7.7,10.5,49,1022.5
19/04/2018 15:00,0,0,0,18.7,0,13.4,8.5,11.1,51,1022.4
19/04/2018 16:00,0,0,0,18.7,0,13,7.5,10.4,47,1022.4
19/04/2018 17:00,0,0,0,18.2,0,12.8,7.6,10.4,50,1022.6
19/04/2018 18:00,0,0,0,16,0,12.1,8.4,11,60,1022.8
19/04/2018 19:00,0,0,0,14.6,0,11.7,9,11.5,69,1023
19/04/2018 20:00,0,0,0,13.3,0,11.3,9.4,11.8,77,1023.4
19/04/2018 21:00,0,0,0,11.6,0,10.2,8.8,11.3,82,1024
19/04/2018 22:00,0,0,0,10.7,0,9.6,8.4,11,85,1024.1
19/04/2018 23:00,0,0,0,11.4,0,9.9,8.4,11,81,1024.2
20/04/2018 00:00,0,0,0,10.5,0,9.1,7.7,10.5,82,1024.5
20/04/2018 01:00,0,0,0,9.7,0,8.5,7.2,10.1,84,1024.5
20/04/2018 02:00,0,0,0,8.4,0,7.6,6.6,9.7,88,1024.4
20/04/2018 03:00,0,0,0,8,0,7.2,6.2,9.5,88,1024.3
20/04/2018 04:00,0,0,0,7.3,0,6.5,5.6,9.1,89,1024.5
20/04/2018 05:00,0,0,0,6.3,0,5.8,5.1,8.8,92,1024.7
20/04/2018 06:00,0,0,0,6.5,0,6.1,5.6,9.1,94,1025.1
20/04/2018 07:00,0,0,0,8.9,0,8,7.1,10.1,88,1025.3
20/04/2018 08:00,0,0,0,11.8,0,9.5,7,10,72,1025.4
20/04/2018 09:00,0,0,0,13,0,10,6.7,9.8,65,1025.7
20/04/2018 10:00,0,0,0,13.6,0,10.2,6.6,9.7,62,1025.8
20/04/2018 11:00,0,0,0,15.6,0,11.4,7.2,10.1,57,1025.8
20/04/2018 12:00,0,0,0,14.6,0,10.5,6.1,9.4,56,1025.7
20/04/2018 13:00,0,0,0,16.3,0,11.4,6.2,9.5,51,1025.4
20/04/2018 14:00,0,0,0,17.1,0,11.3,5,8.7,44,1025.1
20/04/2018 15:00,0,0,0,17.5,0,11.6,5.2,8.9,44,1024.7
20/04/2018 16:00,0,0,0,16,0,10.9,5.4,9,49,1024.5
20/04/2018 17:00,0,0,0,16.8,0,10.9,4.4,8.3,43,1024.1
20/04/2018 18:00,0,0,0,15.1,0,11,6.7,9.8,57,1024.1
20/04/2018 19:00,0,0,0,13.1,0,10.1,7,10,66,1024.3
20/04/2018 20:00,0,0,0,10.8,0,8.9,6.8,9.9,76,1024.6
20/04/2018 21:00,0,0,0,8.1,0,7.2,6,9.4,86,1024.9
20/04/2018 22:00,0,0,0,7.3,0,6.6,5.8,9.2,90,1024.6
20/04/2018 23:00,0,0,0,6.8,0,6.3,5.6,9.1,92,1024.3
21/04/2018 00:00,0,0,0,6.5,0,6.1,5.5,9,93,1024.1
21/04/2018 01:00,0,0,0,5.5,0,5.1,4.5,8.4,93,1023.8
21/04/2018 02:00,0,0,0,5.1,0,4.7,4.1,8.2,93,1023.3
21/04/2018 03:00,0,0,0,4,0,3.6,3,7.6,93,1022.9
21/04/2018 04:00,0,0,0,4.5,0,4.1,3.5,7.9,93,1022.4
21/04/2018 05:00,0,0,0,3.6,0,3.2,2.6,7.4,93,1022
21/04/2018 06:00,0,0,0,4.4,0,4,3.4,7.8,93,1021.6
21/04/2018 07:00,0,0,0,7.8,0,6.7,5.4,8.9,84,1021.1
21/04/2018 08:00,0,0,0,12.9,0,9.4,5.6,9.1,61,1020.3
21/04/2018 09:00,0,0,0,14.7,0,10.7,6.4,9.6,57,1019.6
21/04/2018 10:00,0,0,0,15.1,0,10.9,6.5,9.7,56,1018.9
21/04/2018 11:00,0,0,0,16.1,0,11.1,5.7,9.1,49,1018
21/04/2018 12:00,0,0,0,16.8,0,11.5,6,9.4,48,1017.1
21/04/2018 13:00,0,0,0,15.9,0,11.2,6.4,9.6,53,1016.4
21/04/2018 14:00,0,0,0,16.9,0,11.9,6.8,9.9,51,1015.2
21/04/2018 15:00,0,0,0,16,0,11.3,6.5,9.7,53,1014.2
21/04/2018 16:00,0,0,0,15.3,0,11,6.6,9.8,56,1013.3
21/04/2018 17:00,0,0,0,14.5,0,10.7,6.7,9.8,59,1012.2
21/04/2018 18:00,0,0,0,14.1,0,10.6,7,10,62,1011.1
21/04/2018 19:00,0,0,0,13.2,0,10.3,7.3,10.2,67,1010.2
21/04/2018 20:00,0,0,0,11,0,9.1,7,10,76,1009.9
21/04/2018 21:00,0,0,0,10,0,8.6,7.1,10.1,82,1009.6
21/04/2018 22:00,0,0,0,12.3,0,7.4,0.7,6.4,45,1008.8
21/04/2018 23:00,0,0,0,12.3,0,6.2,-3.6,4.7,32,1008.5
22/04/2018 00:00,0,0,0,11.4,0,6.2,-1.8,5.3,39,1008.4
22/04/2018 01:00,0,0,0,11.1,0,6.4,-0.7,5.8,43,1007.7
22/04/2018 02:00,0,0,0,11.3,0,6.7,0.1,6.2,46,1007.1
22/04/2018 03:00,0,0,0,10.7,0,7.1,2.2,7.1,55,1006.8
22/04/2018 04:00,0,0,0,9.1,0,7.4,5.4,9,77,1006.7
22/04/2018 05:00,0,0.7,0,8.4,0,7.4,6.3,9.6,87,1006.1
22/04/2018 06:00,0,0.4,0,8.6,0,7.9,7.1,10.1,90,1006.3
22/04/2018 07:00,0,0.4,0,8.9,0,8.3,7.7,10.5,91,1006.6
22/04/2018 08:00,0,0.4,0,9.4,0,8.6,7.8,10.6,90,1006.8
22/04/2018 09:00,0,0,0,10.9,0,9.5,8,10.8,82,1006.9
22/04/2018 10:00,0,0.3,0,10.3,0,9.1,7.9,10.7,85,1007.1
22/04/2018 11:00,0,0,0,12.1,0,9.2,6.1,9.4,66,1007.2
22/04/2018 12:00,0,0,0,12.9,0,9.6,5.9,9.3,62,1006.9
22/04/2018 13:00,0,0,0,14.2,0,10.4,6.5,9.7,59,1006.9
22/04/2018 14:00,0,0,0,13.5,0,9.8,5.6,9.1,59,1006.9
22/04/2018 15:00,0,0,0,14.4,0,10.3,5.7,9.2,56,1007
22/04/2018 16:00,0,0,0,13.4,0,9.5,5,8.7,56,1007.1
22/04/2018 17:00,0,0,0,12.6,0,9.4,5.7,9.2,62,1007.4
22/04/2018 18:00,0,0,0,12.1,0,8.9,5.3,8.9,63,1007.6
22/04/2018 19:00,0,0,0,11.2,0,8.6,5.5,9,67,1008.3
22/04/2018 20:00,0,0,0,10.4,0,8,5.2,8.8,70,1009.1
22/04/2018 21:00,0,0,0,10.2,0,8.2,6,9.4,75,1009.9
22/04/2018 22:00,0,0,0,9.4,0,7.9,6.2,9.5,80,1010.5
22/04/2018 23:00,0,0,0,9.1,0,7.6,5.8,9.2,79,1011.4
23/04/2018 00:00,0,0,0,9.1,0,7.5,5.5,9,78,1011.3
23/04/2018 01:00,0,0,0,9.1,0,7.3,5.1,8.8,75,1011.7
23/04/2018 02:00,0,0,0,9.1,0,7.3,5.2,8.8,76,1012
23/04/2018 03:00,0,0,0,9.1,0,7.1,4.6,8.5,73,1012.7
23/04/2018 04:00,0,0,0,8.8,0,6.7,3.9,8.1,71,1012.5
23/04/2018 05:00,0,0,0,8.9,0,6.8,4,8.1,71,1012.7
23/04/2018 06:00,0,0,0,9,0,6.9,4.2,8.2,71,1013
23/04/2018 07:00,0,0,0,9.4,0,7.4,5,8.7,74,1013.4
23/04/2018 08:00,0,0,0,10.3,0,7.9,5.1,8.8,70,1013.1
23/04/2018 09:00,0,0,0,10.3,0,7.9,5.1,8.8,70,1012.9
23/04/2018 10:00,0,0,0,11,0,8.7,6,9.3,71,1012.7
23/04/2018 11:00,0,0,0,12,0,9.2,6,9.4,66,1011.9
23/04/2018 12:00,0,0,0,13.7,0,10.4,7.1,10.1,64,1010.8
23/04/2018 13:00,0,0,0,13.1,0,10.6,8.1,10.8,71,1010.3
23/04/2018 14:00,0,0,0,14.1,0,11.7,9.3,11.8,72,1009.3
23/04/2018 15:00,0,0,0,14.9,0,12.3,10,12.3,72,1008.6
23/04/2018 16:00,0,0,0,14.2,0,12.6,11.1,13.3,81,1008.7
23/04/2018 17:00,0,0,0,14.4,0,11.6,8.8,11.4,69,1009
23/04/2018 18:00,0,0,0,12.5,0,9,4.9,8.6,59,1010
23/04/2018 19:00,0,0,0,11.2,0,8.5,5.3,8.9,67,1010.4
23/04/2018 20:00,0,0,0,10.4,0,8.2,5.5,9,71,1011.5
23/04/2018 21:00,0,0,0,9.6,0,7.6,5.3,8.9,74,1012.3
23/04/2018 22:00,0,0,0,9,0,7.4,5.4,8.9,77,1012.7
23/04/2018 23:00,0,0,0,9,0,7.3,5.2,8.8,76,1012.3
24/04/2018 00:00,0,0,0,8.9,0,7.2,5.2,8.8,77,1012.3
24/04/2018 01:00,0,0,0,9.4,0,7.6,5.6,9.1,77,1012
24/04/2018 02:00,0,0,0,9.6,0,7.8,5.7,9.1,76,1012.4
24/04/2018 03:00,0,0,0,9,0,7.6,5.8,9.2,80,1012.5
24/04/2018 04:00,0,0,0,8.8,0,7.4,5.7,9.2,81,1011.8
24/04/2018 05:00,0,0,0,8.8,0,7.4,5.7,9.1,81,1012.3
24/04/2018 06:00,0,0,0,9.4,0,7.7,5.8,9.2,78,1012
24/04/2018 07:00,0,0,0,9.4,0,8.3,7,10,85,1011.7
24/04/2018 08:00,0,0,0,10.9,0,9.1,7.1,10.1,77,1011.4
24/04/2018 09:00,0,0.2,0,9.1,0,8.1,6.9,9.9,85,1011.3
24/04/2018 10:00,0,1.3,0,8.8,0,8,7.2,10.2,90,1011.4
24/04/2018 11:00,0,2.4,0,8.7,0,8,7.2,10.2,90,1010.9
24/04/2018 12:00,0,1.4,0,8.3,0,7.5,6.4,9.6,88,1010.1
24/04/2018 13:00,0,0.9,0,9.1,0,8.1,6.9,10,86,1009.1
24/04/2018 14:00,0,0,0,9.9,0,8.4,6.8,9.9,81,1008.6
24/04/2018 15:00,0,0.3,0,9.7,0,8.3,6.7,9.8,81,1008
24/04/2018 16:00,0,0.1,0,10.9,0,8.9,6.7,9.8,75,1007.5
24/04/2018 17:00,0,0,0,11.6,0,9,6.1,9.4,68,1007.3
24/04/2018 18:00,0,0,0,9.9,0,8.4,6.6,9.7,79,1007.5
24/04/2018 19:00,0,0,0,9.5,0,8.3,6.9,10,83,1007.3
24/04/2018 20:00,0,0,0,9.5,0,8.1,6.6,9.7,82,1007.8
24/04/2018 21:00,0,0,0,8.3,0,7,5.5,9,82,1008.5
24/04/2018 22:00,0,0,0,7.5,0,6.6,5.5,9,87,1008.7
24/04/2018 23:00,0,0,0,6.8,0,5.9,4.8,8.6,87,1009.1
25/04/2018 00:00,0,0,0,6.3,0,5.4,4.3,8.3,87,1009.1
25/04/2018 01:00,0,0,0,6,0,5.3,4.2,8.3,88,1009
25/04/2018 02:00,0,0,0,6.1,0,5.3,4.3,8.3,88,1008.8
25/04/2018 03:00,0,0,0,6.4,0,5.5,4.4,8.4,87,1008.7
25/04/2018 04:00,0,0,0,6.1,0,5.3,4.2,8.2,87,1008.6
25/04/2018 05:00,0,0,0,6.4,0,5.5,4.3,8.3,86,1008.5
25/04/2018 06:00,0,0,0,6.9,0,5.9,4.6,8.5,85,1008.4
25/04/2018 07:00,0,0,0,7.5,0,6.2,4.5,8.4,81,1008.6
25/04/2018 08:00,0,0,0,8.2,0,6.6,4.7,8.5,78,1008.7
25/04/2018 09:00,0,0.1,0,9.6,0,7.4,4.8,8.6,71,1008.6
25/04/2018 10:00,0,0,0,11.1,0,8.2,4.8,8.6,65,1008.4
25/04/2018 11:00,0,0,0,11.9,0,8.7,5,8.7,62,1008.1
25/04/2018 12:00,0,0.4,0,10.7,0,8.6,6.1,9.4,72,1008.2
25/04/2018 13:00,0,0,0,12.4,0,8.8,4.3,8.3,57,1008.1
25/04/2018 14:00,0,0.5,0,11.9,0,9.2,6.1,9.4,67,1008.1
25/04/2018 15:00,0,0.4,0,12.1,0,8.5,4.2,8.3,58,1008.1
25/04/2018 16:00,0,0,0,12.4,0,8.6,4,8.1,56,1008
25/04/2018 17:00,0,0,0,11.8,0,7.9,3.1,7.6,55,1008.6
25/04/2018 18:00,0,0,0,10.4,0,7.2,3,7.6,60,1008.8
25/04/2018 19:00,0,0,0,8.8,0,6.3,3,7.6,66,1009.6
25/04/2018 20:00,0,0.3,0,7.4,0,6,4.2,8.3,80,1010.6
25/04/2018 21:00,0,0.1,0,7.4,0,6,4.3,8.3,81,1011
25/04/2018 22:00,0,0,0,7,0,5.4,3.2,7.7,76,1011.3
25/04/2018 23:00,0,0,0,6.6,0,5.2,3.2,7.7,78,1011.7
26/04/2018 00:00,0,0,0,6.2,0,5,3.3,7.8,81,1011.9
26/04/2018 01:00,0,0,0,5.9,0,4.7,3,7.6,81,1012
26/04/2018 02:00,0,0,0,5.7,0,4.7,3.1,7.6,83,1011.8
26/04/2018 03:00,0,0,0,5.8,0,4.6,3.1,7.6,82,1012.1
26/04/2018 04:00,0,0,0,5.8,0,4.8,3.2,7.7,83,1012.1
26/04/2018 05:00,0,0,0,5.6,0,4.5,3,7.6,83,1012.2
26/04/2018 06:00,0,0,0,6.2,0,4.9,3.2,7.7,81,1012.5
26/04/2018 07:00,0,0.1,0,7.5,0,5.8,3.5,7.8,75,1012.8
26/04/2018 08:00,0,0,0,8.6,0,6.4,3.6,7.9,70,1013.2
26/04/2018 09:00,0,0,0,9.7,0,7.2,3.9,8.1,67,1013
26/04/2018 10:00,0,0,0,11.1,0,7.9,4.1,8.2,62,1013
26/04/2018 11:00,0,0,0,12.3,0,8.6,4,8.1,56,1012.8
26/04/2018 12:00,0,0,0,11.8,0,8.1,3.6,7.9,57,1013
26/04/2018 13:00,0,0,0,12.6,0,8.9,4.6,8.5,57,1013
26/04/2018 14:00,0,0.1,0,10.7,0,8.2,5.2,8.8,68,1013.5
26/04/2018 15:00,0,0.1,0,11.8,0,8.4,4.3,8.3,59,1013.2
26/04/2018 16:00,0,0,0,10.6,0,7.7,4.1,8.2,64,1012.9
26/04/2018 17:00,0,0,0,11,0,7.7,3.6,7.9,60,1013.1
26/04/2018 18:00,0,0,0,9.7,0,7,3.4,7.8,64,1013
26/04/2018 19:00,0,0,0,8.6,0,6.1,2.8,7.5,67,1012.9
26/04/2018 20:00,0,0,0,7.3,0,5.6,3.2,7.7,75,1012.9
26/04/2018 21:00,0,0,0,6.3,0,5.2,3.6,7.9,82,1012.6
26/04/2018 22:00,0,0,0,5.6,0,4.7,3.3,7.7,85,1012.3
26/04/2018 23:00,0,0,0,5.4,0,4.6,3.4,7.8,86,1012.1
27/04/2018 00:00,0,0,0,5.4,0,4.6,3.4,7.8,87,1011.8
27/04/2018 01:00,0,0,0,5.1,0,4.4,3.5,7.8,89,1011.3
27/04/2018 02:00,0,0,0,5.2,0,4.6,3.7,8,90,1010.6
27/04/2018 03:00,0,0,0,5.2,0,4.6,3.8,8,90,1010.1
27/04/2018 04:00,0,0,0,5.3,0,4.6,3.6,7.9,88,1009.3
27/04/2018 05:00,0,0,0,5.2,0,4.5,3.5,7.9,89,1008.8
27/04/2018 06:00,0,0,0,6.9,0,5.7,3.9,8.1,81,1008.5
27/04/2018 07:00,0,0,0,7.5,0,5.8,3.4,7.8,75,1008.6
27/04/2018 08:00,0,0.1,0,7.9,0,6.3,4.1,8.2,76,1008.6
27/04/2018 09:00,0,0.2,0,7.2,0,6.1,4.7,8.6,84,1008.7
27/04/2018 10:00,0,0.7,0,6.7,0,5.9,4.9,8.7,88,1009
27/04/2018 11:00,0,0.9,0,7,0,6.1,5,8.7,86,1009
27/04/2018 12:00,0,0,0,8.3,0,6.8,4.8,8.6,78,1008.8
27/04/2018 13:00,0,0,0,8.4,0,6.7,4.6,8.5,77,1009
27/04/2018 14:00,0,0,0,9.6,0,7.2,4.2,8.2,68,1009.1
27/04/2018 15:00,0,0,0,10,0,6.9,2.8,7.5,60,1009.1
27/04/2018 16:00,0,0,0,10.5,0,6.9,2.2,7.1,56,1009.1
27/04/2018 17:00,0,0,0,10.3,0,5.7,-1.4,5.5,43,1009.2
27/04/2018 18:00,0,0,0,9.7,0,5.2,-2.2,5.2,43,1009.4
27/04/2018 19:00,0,0,0,8.9,0,4.7,-2.3,5.2,45,1009.7
27/04/2018 20:00,0,0,0,6,0,3.8,0.5,6.3,67,1010.6
27/04/2018 21:00,0,0,0,3.7,0,2.8,1.2,6.7,83,1011.5
27/04/2018 22:00,0,0,0,4.2,0,3.5,2.3,7.2,87,1011.7
27/04/2018 23:00,0,0,0,3.4,0,2.5,1.3,6.7,86,1011.6
28/04/2018 00:00,0,0,0,2.8,0,2.2,1.3,6.7,89,1011.9
28/04/2018 01:00,0,0,0,2.6,0,2.2,1.4,6.7,91,1012.1
28/04/2018 02:00,0,0,0,2.1,0,1.6,1,6.6,92,1012.2
28/04/2018 03:00,0,0,0,1.9,0,1.6,1.1,6.6,94,1012.4
28/04/2018 04:00,0,0,0,1,0,0.6,0,6.1,93,1012.4
28/04/2018 05:00,0,0,0,1,0,0.7,0.1,6.2,93,1012.6
28/04/2018 06:00,0,0,0,2.6,0,2.2,1.7,6.9,93,1013.1
28/04/2018 07:00,0,0,0,5,0,4.2,3.1,7.6,87,1013.5
28/04/2018 08:00,0,0,0,7.6,0,5.5,2.6,7.4,70,1013.7
28/04/2018 09:00,0,0,0,9.6,0,5.9,0.4,6.3,52,1013.7
28/04/2018 10:00,0,0,0,10.4,0,6,-0.5,5.9,46,1013.9
28/04/2018 11:00,0,0,0,11.4,0,6.4,-1.2,5.6,41,1013.9
28/04/2018 12:00,0,0,0,10.9,0,6.3,-0.4,5.9,45,1013.8
28/04/2018 13:00,0,0,0,11.4,0,7,0.8,6.5,48,1013.6
28/04/2018 14:00,0,0,0,11.4,0,7.1,1.1,6.6,49,1013.6
28/04/2018 15:00,0,0,0,12.3,0,7.5,0.9,6.5,45,1013.5
28/04/2018 16:00,0,0,0,10.8,0,6.8,1.1,6.6,51,1013.5
28/04/2018 17:00,0,0,0,11.1,0,6.6,0.2,6.2,47,1013.5
28/04/2018 18:00,0,0,0,10.6,0,5.9,-1.5,5.5,42,1013.6
28/04/2018 19:00,0,0,0,8.9,0,5.2,-0.5,5.9,51,1013.9
28/04/2018 20:00,0,0,0,7.2,0,4.8,1.3,6.7,66,1014.5
28/04/2018 21:00,0,0,0,5.9,0,4.8,3.3,7.7,83,1015.2
28/04/2018 22:00,0,0,0,5.6,0,4.9,4,8.1,89,1015.2
28/04/2018 23:00,0,0,0,3.7,0,3.1,2.3,7.2,90,1015.3
29/04/2018 00:00,0,0,0,2.7,0,2.3,1.7,6.9,93,1015.4
29/04/2018 01:00,0,0,0,2.2,0,1.9,1.3,6.7,93,1015.1
29/04/2018 02:00,0,0,0,2.3,0,2,1.4,6.8,93,1014.9
29/04/2018 03:00,0,0,0,2.4,0,2.1,1.7,6.9,95,1014.9
29/04/2018 04:00,0,0,0,2.2,0,1.9,1.5,6.8,94,1014.9
29/04/2018 05:00,0,0,0,1.3,0,1.1,0.6,6.4,95,1015.2
29/04/2018 06:00,0,0,0,1.7,0,1.4,1.1,6.6,96,1015.7
29/04/2018 07:00,0,0,0,4.8,0,4.5,4.1,8.2,95,1016.1
29/04/2018 08:00,0,0,0,7.8,0,6.3,4.5,8.4,79,1016.2
29/04/2018 09:00,0,0,0,10.1,0,6.8,2.5,7.3,59,1016.2
29/04/2018 10:00,0,0,0,11.2,0,7.5,2.6,7.4,55,1016.3
29/04/2018 11:00,0,0,0,10.6,0,6.9,2,7,55,1016.5
29/04/2018 12:00,0,0,0,10,0,6.7,2.3,7.2,58,1016.6
29/04/2018 13:00,0,0,0,9.8,0,6.7,2.5,7.3,60,1016.8
29/04/2018 14:00,0,0,0,9.4,0,6.7,3.1,7.6,64,1016.8
29/04/2018 15:00,0,0,0,10.2,0,6.2,0.4,6.3,50,1016.7
29/04/2018 16:00,0,0,0,10.5,0,5.7,-2,5.3,41,1016.4
29/04/2018 17:00,0,0,0,10.2,0,5.6,-1.5,5.5,43,1016.1
29/04/2018 18:00,0,0,0,9.6,0,5.3,-1.4,5.5,46,1016.2
29/04/2018 19:00,0,0,0,8.7,0,5,-0.8,5.8,51,1016.6
29/04/2018 20:00,0,0,0,6.8,0,4.3,0.5,6.3,64,1017.2
29/04/2018 21:00,0,0,0,4.8,0,3.4,1.3,6.7,78,1017.5
29/04/2018 22:00,0,0,0,3,0,2.3,1,6.6,86,1017.4
29/04/2018 23:00,0,0,0,2.1,0,1.5,0.5,6.4,89,1017.4
30/04/2018 00:00,0,0,0,1.3,0,0.8,0,6.1,91,1017.3
30/04/2018 01:00,0,0,0,1.4,0,0.9,0.2,6.2,91,1016.9
30/04/2018 02:00,0,0,0,1.2,0,0.6,-0.3,6,89,1016.2
30/04/2018 03:00,0,0,0,0.5,0,0.1,-0.8,5.8,90,1016.3
30/04/2018 04:00,0,0,0,-0.2,0,-0.6,-1.3,5.5,92,1016.4
30/04/2018 05:00,0,0,0,-0.4,0,-0.7,-1.3,5.5,93,1016.6
30/04/2018 06:00,0,0,0,0.9,0,0.6,-0.1,6.1,92,1016.6
30/04/2018 07:00,0,0,0,4.3,0,3.3,1.8,7,83,1016.1
30/04/2018 08:00,0,0,0,8,0,6,3.3,7.7,71,1015.5
30/04/2018 09:00,0,0,0,9.3,0,6.2,2,7,60,1015.3
30/04/2018 10:00,0,0,0,9.9,0,6.6,2.1,7.1,58,1015
30/04/2018 11:00,0,0,0,10.8,0,6.7,0.8,6.5,49,1014.4
30/04/2018 12:00,0,0,0,11,0,6.5,0,6.1,46,1014.1
30/04/2018 13:00,0,0,0,11.1,0,6.4,-0.7,5.8,44,1013.9
30/04/2018 14:00,0,0,0,12.9,0,8.3,2.5,7.3,49,1013.3
30/04/2018 15:00,0,0,0,13.2,0,8.1,1.3,6.7,44,1012.8
30/04/2018 16:00,0,0,0,11.9,0,7.2,0.5,6.4,45,1012.1
30/04/2018 17:00,0,0,0,12.7,0,7.9,1.6,6.8,46,1011.7
30/04/2018 18:00,0,0,0,10.5,0,6.7,1.4,6.8,53,1011.5
30/04/2018 19:00,0,0,0,9.9,0,6.5,1.7,6.9,56,1011.3
30/04/2018 20:00,0,0,0,7.6,0,5.1,1.6,6.9,66,1011.1
30/04/2018 21:00,0,0,0,5.3,0,3.9,1.8,6.9,77,1010.6
30/04/2018 22:00,0,0,0,4.4,0,3.5,2,7,84,1010.3
30/04/2018 23:00,0,0,0,5.6,0,4.2,2.2,7.1,78,1009.9
01/05/2018 00:00,0,0,0,5.4,0,4,2,7,78,1009.5
01/05/2018 01:00,0,0,0,5.4,0,4.1,2.1,7.1,79,1008.8
01/05/2018 02:00,0,0,0,5.4,0,4.1,2.1,7.1,79,1008
01/05/2018 03:00,0,0,0,5.3,0,4,2,7.1,78,1007.6
01/05/2018 04:00,0,0,0,4.5,0,3.4,1.8,6.9,82,1006.9
01/05/2018 05:00,0,0,0,4.1,0,2.9,0.9,6.5,79,1006.2
01/05/2018 06:00,0,0,0,6.5,0,4.7,2.1,7.1,73,1005.4
01/05/2018 07:00,0,0,0,8.2,0,5.9,2.7,7.4,68,1004.7
01/05/2018 08:00,0,0,0,9.4,0,6.8,3.4,7.8,65,1004.1
01/05/2018 09:00,0,0,0,9.7,0,7.2,4,8.1,67,1003.4
01/05/2018 10:00,0,0,0,10.1,0,7.3,3.7,8,64,1002.6
01/05/2018 11:00,0,0,0,10.1,0,7.6,4.4,8.4,67,1001.8
01/05/2018 12:00,0,0,0,11.4,0,8.4,5,8.7,65,1000.6
01/05/2018 13:00,0,0,0,11.5,0,8.7,5.6,9.1,67,1000.1
01/05/2018 14:00,0,0,0,11.3,0,8.7,5.7,9.2,68,999.5
01/05/2018 15:00,0,0,0,11.7,0,9,6.1,9.4,68,998.6
01/05/2018 16:00,0,0,0,11.1,0,8.8,6.2,9.5,71,998
01/05/2018 17:00,0,0,0,11.2,0,8.9,6.2,9.5,71,997
01/05/2018 18:00,0,0,0,10.9,0,9,6.8,9.9,76,996.3
01/05/2018 19:00,0,0.1,0,10.8,0,8.9,6.8,9.9,76,995.6
01/05/2018 20:00,0,0,0,11,0,9.2,7.3,10.2,77,994.9
